Brand,Model,Body,Color,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new,Car Age
Hyundai,Accent,Sedan,Gray,Benzine,14,1.2,Manual,92.0,Asyut,0,21
Hyundai,Accent,Sedan,Gray,Benzine,13,1.6,Manual,166.8,Cairo,0,12
Hyundai,Accent,Sedan,Other Color,Benzine,11,1.6,Manual,149.5,Qalyubia,0,12
Hyundai,Accent,Sedan,Other Color,Benzine,12,1.6,Manual,164.4,Cairo,0,11
Hyundai,Accent,Sedan,Silver,Benzine,2,1.2,Manual,138.0,Cairo,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,1,1.5,Manual,63.2,Ismailia,0,21
Hyundai,Accent,Sedan,Burgundy,Benzine,0,1.2,Manual,48.3,Giza,0,17
Hyundai,Accent,Sedan,Gray,Benzine,7,1.5,Automatic,345.0,Cairo,0,2
Hyundai,Accent,Sedan,Green,Benzine,3,1.5,Manual,57.5,Giza,0,26
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,13,1.6,Automatic,212.8,Fayoum,0,8
Hyundai,Accent,Sedan,Red,Benzine,9,1.6,Automatic,281.8,Cairo,0,5
Hyundai,Accent,Sedan,Silver,Benzine,2,1.2,Manual,79.3,Damietta,0,14
Hyundai,Accent,Sedan,Burgundy,Benzine,6,1.6,Automatic,224.2,Cairo,0,4
Hyundai,Accent,Sedan,White,Benzine,10,1.6,Automatic,264.5,Cairo,0,5
Hyundai,Accent,Sedan,White,Natural Gas,6,1.5,Manual,69.0,Suez,0,19
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.5,Manual,82.8,Kafr al-Sheikh,0,21
Hyundai,Accent,Sedan,White,Benzine,0,1.5,Automatic,86.2,Giza,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,3,1.2,Manual,74.8,Fayoum,0,14
Hyundai,Accent,Sedan,Gray,Benzine,10,1.6,Manual,178.2,Giza,0,7
Hyundai,Accent,Sedan,Black,Benzine,15,1.6,Manual,126.5,Giza,0,9
Hyundai,Accent,Sedan,Gray,Benzine,12,1.2,Manual,84.0,Ismailia,0,16
Hyundai,Accent,Sedan,Black,Benzine,8,1.6,Automatic,287.5,Dakahlia,0,4
Hyundai,Accent,Sedan,Red,Benzine,2,1.5,Manual,69.0,Gharbia,0,20
Hyundai,Accent,Sedan,Silver,Benzine,10,1.2,Manual,95.5,Matruh,0,14
Hyundai,Accent,Sedan,Black,Benzine,15,1.6,Automatic,201.2,Gharbia,0,8
Hyundai,Accent,Sedan,Other Color,Benzine,0,1.6,Manual,155.2,Cairo,0,10
Hyundai,Accent,Sedan,Red,Benzine,1,1.2,Manual,86.2,Cairo,0,15
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,15,1.2,Manual,63.2,Cairo,0,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,0,1.6,Manual,138.0,Beni Suef,0,9
Hyundai,Accent,Sedan,Silver,Benzine,0,1.5,Manual,79.3,Fayoum,0,21
Hyundai,Accent,Sedan,Black,Benzine,8,1.6,Automatic,256.4,Alexandria,0,4
Hyundai,Accent,Sedan,Gray,Benzine,12,1.6,Automatic,207.0,Cairo,0,6
Hyundai,Accent,Sedan,Red,Benzine,4,1.2,Manual,111.5,Sharqia,0,14
Hyundai,Accent,Sedan,Silver,Benzine,11,1.6,Manual,172.5,Alexandria,0,10
Hyundai,Accent,Sedan,Red,Benzine,5,1.2,Manual,103.5,Alexandria,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,8,1.2,Automatic,345.0,Giza,0,4
Hyundai,Accent,Sedan,Green,Benzine,1,1.2,Manual,64.4,Fayoum,0,21
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,1,1.5,Manual,74.8,Cairo,0,22
Hyundai,Accent,Sedan,Gold,Benzine,13,1.6,Manual,74.8,Cairo,0,21
Hyundai,Accent,Sedan,Gray,Benzine,2,1.6,Manual,212.8,Giza,0,8
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.2,Manual,72.5,Dakahlia,0,21
Hyundai,Accent,Sedan,Black,Benzine,10,1.5,Automatic,253.0,Alexandria,0,6
Hyundai,Accent,Sedan,Other Color,Benzine,0,1.5,Manual,8.1,Fayoum,0,20
Hyundai,Accent,Sedan,Silver,Benzine,15,1.6,Automatic,224.2,Sharqia,0,8
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,11,1.5,Automatic,181.7,Alexandria,0,10
Hyundai,Accent,Sedan,Black,Benzine,10,1.5,Manual,138.0,Alexandria,0,10
Hyundai,Accent,Sedan,White,Benzine,2,1.2,Manual,74.8,Dakahlia,0,19
Hyundai,Accent,Sedan,Red,Benzine,15,1.6,Automatic,192.1,Sharqia,0,9
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,14,1.2,Manual,65.5,Minya,0,22
Hyundai,Accent,Sedan,Gold,Natural Gas,3,1.5,Manual,86.2,Ismailia,0,19
Hyundai,Accent,Sedan,Other Color,Benzine,13,1.6,Manual,155.2,Cairo,0,9
Hyundai,Accent,Sedan,Other Color,Benzine,1,1.2,Manual,73.6,Gharbia,0,22
Hyundai,Accent,Sedan,Burgundy,Benzine,15,1.6,Manual,147.2,Cairo,0,10
Hyundai,Accent,Sedan,Gold,Benzine,11,1.5,Manual,69.0,Cairo,0,21
Hyundai,Accent,Sedan,Burgundy,Benzine,1,1.6,Automatic,203.6,Giza,0,8
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,1,1.2,Manual,74.8,Kafr al-Sheikh,0,15
Hyundai,Accent,Sedan,White,Benzine,2,1.2,Manual,78.2,Beheira,0,15
Hyundai,Accent,Sedan,Silver,Benzine,10,1.2,Manual,71.3,Qalyubia,0,14
Hyundai,Accent,Sedan,White,Benzine,15,1.2,Manual,69.0,Cairo,0,15
Hyundai,Accent,Sedan,Gold,Benzine,15,1.5,Manual,78.2,Suez,0,14
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,15,1.5,Manual,63.2,Giza,0,13
Hyundai,Accent,Sedan,White,Benzine,14,1.5,Manual,57.5,Giza,0,20
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.5,Automatic,78.2,Giza,0,21
Hyundai,Accent,Sedan,Gray,Benzine,13,1.2,Manual,111.5,Giza,0,14
Hyundai,Accent,Sedan,Silver,Benzine,9,1.6,Automatic,171.3,New Valley,0,10
Hyundai,Accent,Sedan,Other Color,Benzine,2,1.6,Automatic,189.8,Gharbia,0,9
Hyundai,Accent,Sedan,White,Benzine,9,1.6,Automatic,262.2,Cairo,0,5
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,15,1.5,Manual,80.5,Suez,0,20
Hyundai,Accent,Sedan,Other Color,Benzine,2,1.6,Automatic,299.0,Red Sea,0,2
Hyundai,Accent,Sedan,Other Color,Benzine,2,1.6,Manual,48.3,Alexandria,0,22
Hyundai,Accent,Sedan,Silver,Benzine,2,1.5,Manual,63.2,Sharqia,0,19
Hyundai,Accent,Sedan,Burgundy,Benzine,15,1.2,Manual,80.5,Cairo,0,17
Hyundai,Accent,Sedan,Red,Natural Gas,0,1.2,Manual,57.5,Ismailia,0,20
Hyundai,Accent,Sedan,Black,Benzine,2,1.6,Automatic,333.5,Giza,0,2
Hyundai,Accent,Sedan,Silver,Benzine,15,1.5,Manual,63.2,Cairo,0,19
Hyundai,Accent,Sedan,Burgundy,Benzine,6,1.2,Manual,86.2,Suez,0,14
Hyundai,Accent,Sedan,Silver,Benzine,1,1.2,Manual,80.5,Cairo,0,21
Hyundai,Accent,Sedan,Gray,Benzine,8,1.6,Automatic,212.8,Cairo,0,8
Hyundai,Accent,Sedan,Silver,Benzine,6,1.5,Manual,80.5,Giza,0,15
Hyundai,Accent,Sedan,Green,Benzine,15,1.2,Manual,69.0,Cairo,0,20
Hyundai,Accent,Sedan,Gray,Benzine,8,1.6,Automatic,253.0,Monufia,0,5
Hyundai,Accent,Sedan,Burgundy,Natural Gas,1,1.5,Manual,86.2,Ismailia,0,14
Hyundai,Accent,Sedan,Red,Benzine,12,1.6,Automatic,287.5,Giza,0,4
Hyundai,Accent,Sedan,Burgundy,Benzine,14,1.6,Manual,154.1,Cairo,0,10
Hyundai,Accent,Sedan,Black,Benzine,13,1.5,Automatic,193.2,Cairo,0,9
Hyundai,Accent,Sedan,Silver,Natural Gas,15,1.5,Manual,69.0,Suez,0,15
Hyundai,Accent,Sedan,Burgundy,Benzine,9,1.5,Manual,80.5,Suez,0,22
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.5,Manual,74.8,Cairo,0,21
Hyundai,Accent,Sedan,Other Color,Benzine,10,1.2,Manual,86.2,Giza,0,22
Hyundai,Accent,Sedan,Red,Benzine,8,1.5,Manual,54.0,Minya,0,21
Hyundai,Accent,Sedan,White,Benzine,15,1.2,Manual,43.7,Dakahlia,0,19
Hyundai,Accent,Sedan,Gold,Benzine,1,1.2,Manual,82.8,Damietta,0,20
Hyundai,Accent,Sedan,Gray,Benzine,10,1.6,Manual,152.9,Cairo,0,9
Hyundai,Accent,Sedan,Gray,Benzine,9,1.2,Manual,72.5,Giza,0,14
Hyundai,Accent,Sedan,Silver,Benzine,1,1.2,Manual,72.5,Sharqia,0,20
Hyundai,Accent,Sedan,Black,Benzine,15,1.5,Automatic,161.0,Cairo,0,14
Hyundai,Accent,Sedan,Gold,Benzine,0,1.6,Automatic,368.0,Damietta,0,1
Hyundai,Accent,Sedan,Brown,Benzine,8,1.6,Automatic,224.2,Cairo,0,8
Hyundai,Accent,Sedan,Other Color,Benzine,6,1.5,Manual,71.3,Fayoum,0,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,1,1.5,Manual,34.5,Giza,0,26
Hyundai,Accent,Sedan,Silver,Benzine,15,1.5,Manual,80.5,Cairo,0,21
Hyundai,Accent,Sedan,Silver,Benzine,15,1.5,Manual,65.5,Cairo,0,21
Hyundai,Accent,Sedan,Silver,Benzine,13,1.6,Automatic,218.5,Qalyubia,0,5
Hyundai,Accent,Sedan,Burgundy,Benzine,12,1.6,Manual,166.8,Sohag,0,9
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,1,1.5,Manual,80.5,Beni Suef,0,25
Hyundai,Accent,Sedan,Red,Benzine,14,1.6,Automatic,218.5,Alexandria,0,8
Hyundai,Accent,Sedan,Burgundy,Benzine,15,1.5,Manual,78.2,Cairo,0,20
Hyundai,Accent,Sedan,Other Color,Benzine,14,1.2,Manual,66.7,Giza,0,22
Hyundai,Accent,Sedan,Other Color,Benzine,3,1.2,Manual,74.8,Asyut,0,17
Hyundai,Accent,Sedan,Green,Benzine,3,1.2,Manual,80.5,Kafr al-Sheikh,0,21
Hyundai,Accent,Sedan,Silver,Benzine,11,1.6,Automatic,224.2,Cairo,0,5
Hyundai,Accent,Sedan,Silver,Benzine,13,1.6,Manual,149.5,Cairo,0,11
Hyundai,Accent,Sedan,Other Color,Benzine,13,1.5,Manual,85.1,Kafr al-Sheikh,0,21
Hyundai,Accent,Sedan,Silver,Benzine,15,1.6,Automatic,235.8,Cairo,0,6
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.6,Automatic,198.9,Qalyubia,0,8
Hyundai,Accent,Sedan,Silver,Benzine,10,1.6,Automatic,274.9,Cairo,0,6
Hyundai,Accent,Sedan,Gold,Benzine,12,1.6,Automatic,66.7,Giza,0,10
Hyundai,Accent,Sedan,Silver,Benzine,2,1.2,Manual,80.5,Damietta,0,21
Hyundai,Accent,Sedan,Black,Benzine,10,1.6,Manual,143.8,Cairo,0,14
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,15,1.5,Manual,84.0,Giza,0,14
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,13,1.6,Manual,132.2,Giza,0,12
Hyundai,Accent,Sedan,Red,Benzine,0,1.5,Automatic,184.0,Damietta,0,10
Hyundai,Accent,Sedan,Gold,Benzine,10,1.6,Manual,161.0,Gharbia,0,12
Hyundai,Accent,Sedan,Red,Natural Gas,0,1.5,Manual,57.5,Ismailia,0,14
Hyundai,Accent,Sedan,Gold,Benzine,0,1.5,Manual,74.8,Dakahlia,0,20
Hyundai,Accent,Sedan,Gold,Benzine,15,1.5,Manual,80.5,Cairo,0,21
Hyundai,Accent,Sedan,Gold,Benzine,7,1.5,Manual,92.0,Giza,0,18
Hyundai,Accent,Sedan,Green,Benzine,2,1.2,Manual,67.8,Kafr al-Sheikh,0,20
Hyundai,Accent,Sedan,Other Color,Benzine,12,1.6,Manual,149.5,Giza,0,12
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,9,1.2,Manual,71.3,Giza,0,21
Hyundai,Accent,Sedan,Green,Benzine,2,1.5,Manual,63.2,Cairo,0,22
Hyundai,Accent,Sedan,White,Benzine,2,1.2,Manual,77.0,Suez,0,15
Hyundai,Accent,Sedan,Black,Natural Gas,15,1.6,Manual,90.8,Ismailia,0,10
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.2,Manual,51.8,Giza,0,26
Hyundai,Accent,Sedan,Green,Benzine,2,1.2,Manual,57.5,Cairo,0,21
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,12,1.2,Manual,88.5,Monufia,0,14
Hyundai,Accent,Sedan,Black,Benzine,11,1.6,Manual,161.0,Cairo,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,10,1.2,Manual,63.2,Giza,0,20
Hyundai,Accent,Sedan,Red,Benzine,14,1.6,Manual,169.1,Giza,0,8
Hyundai,Accent,Sedan,Gray,Benzine,1,1.6,Automatic,224.2,Cairo,0,7
Hyundai,Accent,Sedan,Gold,Benzine,15,1.2,Manual,72.5,Cairo,0,18
Hyundai,Accent,Sedan,Burgundy,Benzine,1,1.2,Manual,71.3,Cairo,0,22
Hyundai,Accent,Sedan,Gray,Benzine,12,1.6,Automatic,197.8,Cairo,0,9
Hyundai,Accent,Sedan,Silver,Benzine,2,1.2,Manual,74.8,Gharbia,0,16
Hyundai,Accent,Sedan,Gray,Benzine,14,1.2,Manual,82.8,Cairo,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,1,1.2,Manual,80.5,Cairo,0,21
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.5,Manual,78.2,Giza,0,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,14,1.5,Manual,74.8,Giza,0,21
Hyundai,Accent,Sedan,Other Color,Benzine,14,1.2,Manual,80.5,Alexandria,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,9,1.6,Automatic,281.8,Giza,0,4
Hyundai,Accent,Sedan,Other Color,Benzine,4,1.2,Manual,69.0,Cairo,0,21
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,13,1.2,Manual,69.0,Giza,0,14
Hyundai,Accent,Sedan,Silver,Benzine,0,1.5,Automatic,86.2,Cairo,0,20
Hyundai,Accent,Sedan,Burgundy,Benzine,11,1.6,Automatic,247.2,Giza,0,6
Hyundai,Accent,Sedan,White,Benzine,2,1.5,Manual,80.5,Giza,0,15
Hyundai,Accent,Sedan,Other Color,Benzine,15,1.5,Manual,84.0,Giza,0,21
Hyundai,Accent,Sedan,Green,Benzine,15,1.5,Manual,69.0,Qalyubia,0,21
Hyundai,Accent,Sedan,Silver,Benzine,15,1.6,Manual,120.8,Giza,0,14
Hyundai,Accent,Sedan,Gold,Benzine,15,1.2,Manual,71.3,Monufia,0,21
Hyundai,Accent,Sedan,White,Natural Gas,12,1.2,Manual,84.0,Port Said,0,19
Hyundai,Accent,Sedan,Gold,Benzine,1,1.2,Manual,51.8,Ismailia,0,20
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,10,1.2,Manual,78.2,Dakahlia,0,14
Hyundai,Accent,Sedan,White,Benzine,14,1.5,Automatic,198.9,Red Sea,0,8
Hyundai,Accent,Sedan,Gold,Benzine,13,1.2,Manual,86.2,Cairo,0,17
Hyundai,Accent,Sedan,Red,Benzine,2,1.6,Manual,107.0,Cairo,0,12
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,1,1.2,Manual,87.4,Kafr al-Sheikh,0,14
Hyundai,Accent,Sedan,Silver,Benzine,11,1.2,Manual,97.8,Matruh,0,14
Hyundai,Accent,Sedan,Gold,Benzine,12,1.6,Manual,148.3,Alexandria,0,9
Hyundai,Accent,Sedan,Gold,Benzine,2,1.5,Manual,72.5,Cairo,0,20
Hyundai,Accent,Sedan,Burgundy,Benzine,15,1.2,Manual,78.2,Cairo,0,15
Hyundai,Accent,Sedan,White,Benzine,12,1.2,Manual,63.2,Aswan,0,21
Hyundai,Accent,Sedan,Gold,Benzine,12,1.2,Manual,74.8,Dakahlia,0,21
Hyundai,Accent,Sedan,Burgundy,Benzine,10,1.6,Manual,155.2,Alexandria,0,9
Hyundai,Accent,Sedan,Silver,Benzine,13,1.2,Manual,82.8,Giza,0,21
Hyundai,Accent,Sedan,White,Benzine,9,1.6,Automatic,207.0,Cairo,0,8
Hyundai,Accent,Sedan,Gray,Benzine,1,1.2,Manual,80.5,Dakahlia,0,14
Hyundai,Accent,Sedan,White,Benzine,1,1.5,Manual,69.0,Qalyubia,0,15
Hyundai,Accent,Sedan,Gray,Benzine,14,1.5,Manual,69.0,Cairo,0,20
Hyundai,Accent,Sedan,Black,Benzine,15,1.6,Manual,132.2,Qalyubia,0,10
Hyundai,Accent,Sedan,White,Benzine,15,1.6,Automatic,184.0,Giza,0,9
Hyundai,Accent,Sedan,Silver,Benzine,10,1.6,Manual,161.0,Giza,0,9
Hyundai,Accent,Sedan,White,Benzine,15,1.6,Automatic,207.0,Qalyubia,0,8
Hyundai,Accent,Sedan,Silver,Benzine,2,1.2,Manual,80.5,Qalyubia,0,18
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,0,1.2,Manual,51.8,Port Said,0,25
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,0,1.5,Manual,66.7,Dakahlia,0,22
Hyundai,Accent,Sedan,Blue- Navy Blue,Benzine,15,1.5,Manual,69.0,Alexandria,0,24
Hyundai,Accent,Sedan,Gray,Benzine,9,1.6,Manual,66.7,Qalyubia,0,21
Hyundai,Accent,Sedan,White,Benzine,15,1.5,Manual,63.2,Giza,0,19
Hyundai,Accent,Sedan,Black,Benzine,11,1.6,Automatic,161.0,Minya,0,10
Hyundai,Accent,Sedan,Other Color,Benzine,12,1.6,Automatic,156.4,Giza,0,14
Hyundai,Accent,Sedan,Other Color,Benzine,0,1.2,Manual,97.8,Giza,0,21
Hyundai,Accent,Sedan,Gray,Benzine,13,1.2,Manual,72.5,Cairo,0,19
Hyundai,Accent,Sedan,Other Color,Benzine,3,1.2,Manual,86.2,Suez,0,14
Hyundai,Accent,Sedan,White,Benzine,15,1.6,Manual,143.8,Cairo,0,8
Hyundai,Accent,Sedan,Silver,Benzine,10,1.6,Automatic,201.2,Gharbia,0,9
Hyundai,Accent,Sedan,Silver,Benzine,12,1.2,Manual,78.2,Gharbia,0,15
Hyundai,Avante,Sedan,Other Color,Benzine,12,1.6,Automatic,166.8,Gharbia,0,14
Hyundai,Avante,Sedan,Green,Benzine,15,1.5,Manual,78.2,Cairo,0,23
Hyundai,Avante,Sedan,Silver,Benzine,1,1.5,Automatic,161.0,Alexandria,0,19
Hyundai,I10,Hatchback,Burgundy,Benzine,6,1.2,Automatic,241.5,Alexandria,0,4
Hyundai,I10,Hatchback,Other Color,Benzine,6,1.2,Automatic,224.2,Red Sea,0,5
Hyundai,Avante,Sedan,Black,Benzine,1,1.6,Automatic,210.4,Sharqia,0,13
Hyundai,Avante,Sedan,Silver,Benzine,11,1.6,Automatic,270.2,Sharqia,0,9
Hyundai,I10,Hatchback,Blue- Navy Blue,Benzine,1,1.2,Manual,140.3,Damietta,0,11
Hyundai,Avante,Sedan,Black,Benzine,2,1.6,Automatic,149.5,Minya,0,18
Hyundai,Avante,Sedan,Other Color,Benzine,11,1.6,Automatic,241.5,Gharbia,0,13
Hyundai,Avante,Sedan,Silver,Benzine,11,1.5,Automatic,166.8,Alexandria,0,17
Hyundai,Avante,Sedan,White,Benzine,8,1.6,Automatic,253.0,Gharbia,0,9
Hyundai,Avante,Sedan,Silver,Benzine,15,1.6,Automatic,161.0,Cairo,0,19
Hyundai,Avante,Sedan,Silver,Benzine,9,1.6,Automatic,218.5,Sharqia,0,8
Hyundai,Avante,Sedan,White,Benzine,11,1.5,Manual,115.0,Gharbia,0,19
Hyundai,Avante,Sedan,White,Benzine,0,1.6,Automatic,258.8,Sharqia,0,7
Hyundai,Avante,Sedan,White,Benzine,12,1.6,Automatic,241.5,Dakahlia,0,9
Hyundai,Avante,Sedan,Black,Benzine,10,1.6,Automatic,195.5,Qalyubia,0,10
Hyundai,I10,Sedan,Other Color,Benzine,12,1.2,Manual,120.8,Cairo,0,12
Hyundai,I10,Hatchback,Black,Benzine,10,1.6,Automatic,149.5,Beheira,0,10
Hyundai,I10,Hatchback,Gray,Benzine,5,1.2,Manual,147.2,Damietta,0,10
Hyundai,Avante,Sedan,White,Benzine,9,1.5,Automatic,224.2,Beheira,0,8
Hyundai,Avante,Sedan,Silver,Benzine,14,1.6,Automatic,179.4,Gharbia,0,17
Hyundai,Avante,Sedan,Silver,Benzine,12,1.6,Automatic,165.6,Gharbia,0,17
Hyundai,I10,Hatchback,Other Color,Benzine,10,1.2,Automatic,161.0,Asyut,0,7
Hyundai,Avante,Sedan,Silver,Benzine,10,1.6,Automatic,161.0,Suez,0,17
Hyundai,Avante,Sedan,White,Benzine,7,1.6,Automatic,224.2,Sharqia,0,7
Hyundai,Avante,Sedan,White,Benzine,1,1.6,Automatic,157.6,Sharqia,0,13
Hyundai,Avante,Sedan,Silver,Benzine,12,1.6,Automatic,241.5,Cairo,0,12
Hyundai,Avante,Sedan,Silver,Benzine,1,1.5,Automatic,163.3,Kafr al-Sheikh,0,19
Hyundai,I10,Sedan,Other Color,Benzine,10,1.2,Manual,138.0,Cairo,0,9
Hyundai,Avante,Sedan,Other Color,Benzine,3,1.6,Automatic,185.6,Alexandria,0,2
Hyundai,Avante,Sedan,Black,Benzine,14,1.6,Automatic,217.3,Sharqia,0,12
Hyundai,I10,Hatchback,Black,Benzine,8,1.2,Manual,138.0,Cairo,0,11
Hyundai,Avante,Sedan,Gold,Benzine,13,1.6,Automatic,155.2,Minya,0,18
Hyundai,Avante,Sedan,Other Color,Benzine,7,1.6,Automatic,253.0,Sharqia,0,5
Hyundai,Avante,Sedan,White,Benzine,7,1.6,Automatic,253.0,Sharqia,0,5
Hyundai,Avante,Sedan,White,Benzine,9,1.6,Automatic,241.5,Beheira,0,7
Hyundai,Avante,Sedan,Black,Benzine,1,1.6,Automatic,172.5,Minya,0,15
Hyundai,I10,Hatchback,Red,Benzine,1,1.2,Automatic,235.8,Sohag,0,6
Hyundai,Avante,Sedan,White,Benzine,15,1.6,Automatic,80.5,Giza,0,23
Hyundai,Avante,Sedan,White,Benzine,9,1.6,Automatic,224.2,Qalyubia,0,8
Hyundai,Avante,Sedan,White,Benzine,9,1.6,Automatic,212.8,Port Said,0,9
Hyundai,Avante,Sedan,Silver,Benzine,1,1.6,Automatic,143.8,Minya,0,19
Hyundai,Avante,Sedan,Silver,Benzine,15,1.5,Automatic,161.0,Cairo,0,16
Hyundai,Avante,Sedan,White,Benzine,9,1.6,Automatic,172.5,Cairo,0,15
Hyundai,Avante,Sedan,Silver,Benzine,7,1.6,Manual,132.2,Sohag,0,20
Hyundai,I10,Hatchback,Red,Benzine,4,1.2,Automatic,220.8,Cairo,0,4
Hyundai,I10,Hatchback,Silver,Benzine,13,1.2,Manual,166.8,Cairo,0,7
Hyundai,Avante,Sedan,Silver,Benzine,9,1.6,Automatic,253.0,Minya,0,7
Hyundai,Avante,Sedan,Silver,Benzine,13,1.6,Automatic,201.2,Monufia,0,10
Hyundai,Avante,Sedan,Black,Benzine,15,1.6,Automatic,184.0,Cairo,0,12
Hyundai,Avante,Sedan,White,Benzine,10,1.6,Automatic,270.2,Minya,0,8
Hyundai,I10,Hatchback,Burgundy,Benzine,7,1.2,Manual,126.5,Alexandria,0,10
Hyundai,Avante,Sedan,White,Benzine,0,1.6,Automatic,247.2,Gharbia,0,6
Hyundai,Avante,Sedan,Silver,Benzine,1,1.6,Automatic,178.2,Dakahlia,0,15
Hyundai,Avante,Sedan,Silver,Benzine,13,1.5,Automatic,161.0,Qalyubia,0,16
Hyundai,Avante,Sedan,Silver,Benzine,13,1.6,Automatic,166.8,Monufia,0,15
Hyundai,I10,Hatchback,Silver,Benzine,10,1.2,Manual,126.5,Giza,0,11
Hyundai,I10,Hatchback,Black,Benzine,15,1.2,Manual,115.0,Gharbia,0,12
Hyundai,I10,Hatchback,Gray,Benzine,6,1.2,Automatic,189.8,Damietta,0,6
Hyundai,Avante,Sedan,Silver,Benzine,0,1.6,Automatic,120.8,Giza,0,10
Hyundai,Avante,Sedan,White,Benzine,11,1.6,Automatic,230.0,Qalyubia,0,8
Hyundai,Avante,Sedan,Silver,Benzine,11,1.6,Automatic,155.2,Gharbia,0,17
Hyundai,Avante,Sedan,Gray,Benzine,15,1.5,Automatic,172.5,Asyut,0,12
Hyundai,Avante,Sedan,White,Benzine,7,1.6,Automatic,212.8,Giza,0,9
Hyundai,I10,Hatchback,White,Benzine,10,1.6,Manual,109.2,Fayoum,0,20
Hyundai,Avante,Sedan,White,Benzine,1,1.6,Automatic,132.2,Sohag,0,16
Hyundai,Avante,Sedan,White,Benzine,7,1.6,Automatic,241.5,Sharqia,0,6
Hyundai,Avante,Sedan,White,Benzine,0,1.6,Automatic,207.0,Asyut,0,8
Hyundai,Avante,Sedan,White,Benzine,5,1.6,Automatic,276.0,Giza,0,6
Hyundai,Avante,Sedan,White,Benzine,0,1.6,Automatic,135.7,Cairo,0,15
Hyundai,Avante,Sedan,Gold,Benzine,13,1.6,Automatic,138.0,Giza,0,19
Hyundai,Avante,Sedan,Silver,Benzine,10,1.6,Automatic,230.0,Beni Suef,0,5
Hyundai,I10,Hatchback,Silver,Benzine,0,1.2,Manual,126.5,Sohag,0,10
Hyundai,I10,Hatchback,Red,Benzine,10,1.2,Automatic,172.5,Alexandria,0,8
Hyundai,I10,Hatchback,Blue- Navy Blue,Benzine,4,1.2,Automatic,322.0,Dakahlia,0,4
Hyundai,Avante,Sedan,Silver,Benzine,2,1.5,Automatic,157.6,Beni Suef,0,15
Hyundai,I10,Hatchback,Gold,Benzine,10,1.2,Manual,120.8,Alexandria,0,10
Hyundai,I10,Hatchback,Burgundy,Benzine,9,1.6,Automatic,166.8,Cairo,0,5
Hyundai,I10,Hatchback,Red,Benzine,1,1.6,Automatic,178.2,Cairo,0,5
Hyundai,Avante,Sedan,Gray,Benzine,8,1.6,Automatic,230.0,Qalyubia,0,9
Hyundai,Avante,Sedan,Silver,Benzine,13,1.6,Automatic,170.8,Qena,0,16
Hyundai,I10,Hatchback,Red,Benzine,8,1.2,Automatic,161.0,Qena,0,9
Hyundai,I10,Hatchback,Burgundy,Benzine,1,1.2,Automatic,224.2,Cairo,0,6
Hyundai,Avante,Sedan,Silver,Benzine,7,1.6,Automatic,224.2,Beni Suef,0,11
Hyundai,Elantra,Sedan,Black,Benzine,0,1.6,Automatic,185.6,Qalyubia,0,3
Hyundai,Elantra,Sedan,Black,Benzine,10,1.6,Automatic,287.5,Sharqia,0,5
Hyundai,Elantra,Sedan,Silver,Benzine,11,1.6,Automatic,250.7,Sharqia,0,8
Hyundai,Elantra,Sedan,Gray,Benzine,3,1.6,Automatic,185.6,Giza,0,2
Hyundai,Elantra,Sedan,Gray,Benzine,0,1.6,Automatic,193.2,Sharqia,0,13
Hyundai,Elantra,Sedan,Burgundy,Benzine,1,1.6,Automatic,258.8,Beni Suef,0,3
